Department,School,SchType,SchLocation,Grade,NIVEAU2,NIVEAU3,NIVEAU4,NIVEAU5,NIVEAU6,Gender,PassRate,ExcellenceRate,Date,r1h,rfh,r3h,FluctMonth,FluctIntra,FluctTenDays,RainHistVol,HeavyRain,LowRain,ExtreFluctMonth,ExtreFluctIntra,Region,RegionCode,SchYear,IMR,District
SOUBRE,EPP AKLOMIABLA,0,0,CP1,0,0,0,0,0,0,1.0,0.6111111111111112,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.1098545625701933,District du Bas-Sassandra
SOUBRE,EPP MOUSSAYO 1,0,0,CP1,0,0,0,0,0,0,0.6470588235294118,0.1470588235294117,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.4258124084753349,District du Bas-Sassandra
GAGNOA,EPP GOHUE 2,0,0,CP2,1,0,0,0,0,0,1.0,0.0,2023-03-21,201.25641,94.26068,273.047,0.7331931936975323,0.2690788531903157,0.6713061480142091,0.3998125961360979,1.0,0.0,1.0,0.0,Goh,CI13,2022-2023,1.19832554273693,District du Gôh-Djiboua
SOUBRE,EPP VENEZ-VOIR,0,0,CP1,0,0,0,0,0,0,0.9,0.35,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,1.171598949547309,District du Bas-Sassandra
GAGNOA,EPP DOUGROUPALEGNOA 3,0,0,CP2,1,0,0,0,0,0,0.7857142857142858,0.0892857142857142,2023-03-21,201.25641,94.26068,273.047,0.7331931936975323,0.2690788531903157,0.6713061480142091,0.3998125961360979,1.0,0.0,1.0,0.0,Goh,CI13,2022-2023,0.3617281509881256,District du Gôh-Djiboua
SOUBRE,EPP WONSEALY (V2) 1,0,0,CP2,1,0,0,0,0,0,0.75,0.125,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3331350959199586,District du Bas-Sassandra
SOUBRE,EPP GNIZAKO BEAKOU 1,0,1,CP1,0,0,0,0,0,0,0.8,0.7333333333333334,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3671530521195924,District du Bas-Sassandra
GAGNOA,EPP GOHUE 2,0,0,CP1,0,0,0,0,0,0,0.5,0.0,2023-03-21,201.25641,94.26068,273.047,0.7331931936975323,0.2690788531903157,0.6713061480142091,0.3998125961360979,1.0,0.0,1.0,0.0,Goh,CI13,2022-2023,1.19832554273693,District du Gôh-Djiboua
SOUBRE,EPP DABOUYO 3A,0,1,CP2,1,0,0,0,0,0,0.4,0.075,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.8993929842869542,District du Bas-Sassandra
SOUBRE,EPV LOBOGBA ESPOIR,1,0,CP2,1,0,0,0,0,0,0.7777777777777778,0.5,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.8625971550894742,District du Bas-Sassandra
SOUBRE,EPP BUYO-BARRAGE 3,0,1,CP2,1,0,0,0,0,0,0.5789473684210527,0.1052631578947368,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3405753708028339,District du Bas-Sassandra
SOUBRE,EPP LILIYO 2,0,1,CP1,0,0,0,0,0,0,0.8409090909090908,0.6818181818181818,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3007022232214851,District du Bas-Sassandra
SOUBRE,EPP IRIGOPLA,0,0,CP1,0,0,0,0,0,0,0.6176470588235294,0.0294117647058823,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3870635432447742,District du Bas-Sassandra
SOUBRE,EPP SOUBRE RESIDENTIEL 5,0,1,CP1,0,0,0,0,0,0,1.0,0.8125,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.5094616878985349,District du Bas-Sassandra
SOUBRE,EPC NOTRE DAME DU ROSAIRE 2,1,1,CP1,0,0,0,0,0,0,0.4444444444444444,0.0,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.9368505320901246,District du Bas-Sassandra
DUEKOUE,EPP NIAMBLY 1,0,1,CP1,0,0,0,0,0,0,0.4545454545454545,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.1886171825587298,District des Montagnes
DUEKOUE,EPP GUITROZON 1,0,0,CP1,0,0,0,0,0,0,0.6875,0.1875,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.1835264149986943,District des Montagnes
DUEKOUE,EPP BELLE-VILLE,0,0,CP1,0,0,0,0,0,0,0.6428571428571429,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,1.330852326683248,District des Montagnes
ODIENNE,EPP 2 DE SEYDOUGOU,0,1,CP2,1,0,0,0,0,0,0.475,0.275,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
ODIENNE,EPP 2 DE SEYDOUGOU,0,1,CP1,0,0,0,0,0,0,0.5555555555555556,0.3055555555555556,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
ODIENNE,EPP DE KENINGOUARA,0,0,CP2,1,0,0,0,0,0,1.0,1.0,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,1.994371184872251,District du Denguélé
DUEKOUE,EPP KAOKOSSABLY,0,0,CP2,1,0,0,0,0,0,0.625,0.25,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
ODIENNE,EPP DE KENINGOUARA,0,0,CP1,0,0,0,0,0,0,1.0,0.7857142857142857,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,1.994371184872251,District du Denguélé
ODIENNE,EPP KOGONA,0,0,CP1,0,0,0,0,0,0,0.75,0.3611111111111111,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1426323838862344,District du Denguélé
DUEKOUE,EPP NIAMBLY 1,0,1,CP2,1,0,0,0,0,0,1.0,0.5263157894736842,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.1886171825587298,District des Montagnes
DUEKOUE,EPP TOA ZEO 2,0,0,CP1,0,0,0,0,0,0,0.5555555555555556,0.2222222222222222,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.2303507786145684,District des Montagnes
ODIENNE,EPP DE GBESSASSO,0,0,CP1,0,0,0,0,0,0,1.0,0.7692307692307693,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1823247685023793,District du Denguélé
ODIENNE,EPP 1 DE BAKO,0,1,CP1,0,0,0,0,0,0,0.6521739130434783,0.1304347826086956,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,1.322694437182799,District du Denguélé
DUEKOUE,EPP BEOUE 1,0,0,CP2,1,0,0,0,0,0,0.4230769230769231,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
DUEKOUE,EPP KONTROU,0,0,CP2,1,0,0,0,0,0,0.3,0.1,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0691097090621406,District des Montagnes
DUEKOUE,EPP KONTROU,0,0,CP1,0,0,0,0,0,0,1.0,0.217391304347826,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0691097090621406,District des Montagnes
DUEKOUE,EPP BEOUE 1,0,0,CP1,0,0,0,0,0,0,0.5,0.125,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
DUEKOUE,EPP TOA ZEO 2,0,0,CP2,1,0,0,0,0,0,0.7142857142857143,0.1428571428571428,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.2303507786145684,District des Montagnes
DUEKOUE,EPP GOHOUO-ZAGNA 5,0,0,CP1,0,0,0,0,0,0,0.7272727272727273,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,1.409003984933301,District des Montagnes
DUEKOUE,EPP BELLE-VILLE,0,0,CP2,1,0,0,0,0,0,0.6666666666666666,0.0833333333333333,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,1.330852326683248,District des Montagnes
DUEKOUE,EPP ZE,0,0,CP2,1,0,0,0,0,0,0.0625,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0691097090621406,District des Montagnes
TOUBA,EPP BINVE,0,0,CP2,1,0,0,0,0,0,0.8076923076923077,0.5,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,0.6308834964355491,District du Woroba
DUEKOUE,EPP KAOKOSSABLY,0,0,CP1,0,0,0,0,0,0,0.7857142857142858,0.3928571428571428,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
DUEKOUE,EPP FACOBLY 2,0,1,CP2,1,0,0,0,0,0,0.0,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0522640121450007,District des Montagnes
ODIENNE,EPP NIALE KABA DE KABALA,0,1,CP2,1,0,0,0,0,0,1.0,0.8461538461538461,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
ODIENNE,EPP 2 DE GBELEBAN,0,1,CP1,0,0,0,0,0,0,0.85,0.3,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1130344364829478,District du Denguélé
DUEKOUE,EPP GBODROU,0,0,CP2,1,0,0,0,0,0,0.6875,0.125,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
TOUBA,EPP BONTOU VILLAGE,0,0,CP1,0,0,0,0,0,0,0.8275862068965517,0.5862068965517241,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,1.494148578563388,District du Woroba
DUEKOUE,EPP GBODROU,0,0,CP1,0,0,0,0,0,0,0.9090909090909092,0.2272727272727272,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
ODIENNE,EPP DE TOMBA,0,0,CP2,1,0,0,0,0,0,0.3,0.0,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,1.555031658274826,District du Denguélé
ODIENNE,EPP DE TOMBA,0,0,CP1,0,0,0,0,0,0,0.2666666666666666,0.0666666666666666,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,1.555031658274826,District du Denguélé
DUEKOUE,EPP BEOUE 2,0,0,CP2,1,0,0,0,0,0,1.0,0.5,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
ODIENNE,EPP 3 DE SEGUELON,0,1,CP2,1,0,0,0,0,0,0.7727272727272727,0.409090909090909,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.0427445060405718,District du Denguélé
DUEKOUE,EPP BEOUE 2,0,0,CP1,0,0,0,0,0,0,1.0,0.125,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
ODIENNE,EPP 3 DE SEGUELON,0,1,CP1,0,0,0,0,0,0,1.0,0.0833333333333333,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.0427445060405718,District du Denguélé
DUEKOUE,EPP FACOBLY 1,0,1,CP2,1,0,0,0,0,0,0.5555555555555556,0.3333333333333333,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0522640121450007,District des Montagnes
ODIENNE,EPP 1 DE BAKO,0,1,CP2,1,0,0,0,0,0,0.631578947368421,0.1052631578947368,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,1.322694437182799,District du Denguélé
DUEKOUE,EPP FENGOLO 2,0,0,CP2,1,0,0,0,0,0,0.9444444444444444,0.3888888888888888,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,1.870284511624122,District des Montagnes
ODIENNE,EPP 2 DE GBELEBAN,0,1,CP2,1,0,0,0,0,0,0.4473684210526315,0.0789473684210526,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1130344364829478,District du Denguélé
TOUBA,EPP BINVE,0,0,CP1,0,0,0,0,0,0,1.0,0.2222222222222222,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,0.6308834964355491,District du Woroba
ODIENNE,EPP NIALE KABA DE KABALA,0,1,CP1,0,0,0,0,0,0,1.0,0.7692307692307693,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
DUEKOUE,EPP FACOBLY 2,0,1,CP1,0,0,0,0,0,0,0.7,0.15,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0522640121450007,District des Montagnes
ODIENNE,EPP DE SOMOKORO,0,0,CP1,0,0,0,0,0,0,0.9285714285714286,0.7142857142857142,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1823247685023793,District du Denguélé
ODIENNE,EPP TINDIKRO,0,0,CP2,1,0,0,0,0,0,1.0,0.0,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.0571836454115287,District du Denguélé
DUEKOUE,EPP JEUNESSEKRO,0,0,CP2,1,0,0,0,0,0,0.3181818181818182,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.2303507786145684,District des Montagnes
ODIENNE,EPP 1 DE GBELEBAN,0,1,CP2,1,0,0,0,0,0,0.8333333333333333,0.625,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1130344364829478,District du Denguélé
ODIENNE,EPP 1 DE GBELEBAN,0,1,CP1,0,0,0,0,0,0,1.0,0.7352941176470589,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1130344364829478,District du Denguélé
ODIENNE,EPP TINDIKRO,0,0,CP1,0,0,0,0,0,0,1.0,0.5,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.0571836454115287,District du Denguélé
DUEKOUE,EPP FACOBLY 1,0,1,CP1,0,0,0,0,0,0,0.75,0.25,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0522640121450007,District des Montagnes
ODIENNE,EPP FARALA,0,0,CP1,0,0,0,0,0,0,0.8225806451612903,0.2741935483870967,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1426323838862344,District du Denguélé
TOUBA,EPP TOUBA-PLATEAU 1,0,1,CP2,1,0,0,0,0,0,0.2045454545454545,0.0454545454545454,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,1.375734843634311,District du Woroba
DUEKOUE,EPP ZIONDROU,0,0,CP2,1,0,0,0,0,0,0.0625,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
DUEKOUE,EPP ZIONDROU,0,0,CP1,0,0,0,0,0,0,0.5,0.1136363636363636,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.0929399601861136,District des Montagnes
ODIENNE,EPP DE BADIOUALA-KOHOUENA,0,1,CP2,1,0,0,0,0,0,1.0,0.75,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
ODIENNE,EPP NIAMANA 2,0,0,CP1,0,0,0,0,0,0,1.0,0.25,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1426323838862344,District du Denguélé
DUEKOUE,EPP JEUNESSEKRO,0,0,CP1,0,0,0,0,0,0,0.2142857142857142,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.2303507786145684,District des Montagnes
TOUBA,EPP TOUBA-PLATEAU 1,0,1,CP1,0,0,0,0,0,0,0.375,0.0416666666666666,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,1.375734843634311,District du Woroba
DUEKOUE,EPP PETIT DIABO,0,0,CP1,0,0,0,0,0,0,0.8461538461538461,0.3846153846153846,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.2303507786145684,District des Montagnes
ODIENNE,EPP DE BADIOUALA-KOHOUENA,0,1,CP1,0,0,0,0,0,0,1.0,0.8846153846153846,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
ODIENNE,EPP 1 DE SEYDOUGOU,0,1,CP1,0,0,0,0,0,0,1.0,0.9285714285714286,2023-03-21,49.339703,34.089172,61.341827,0.813287992430761,0.2716769190929261,0.7661933237920827,0.2632758040272113,1.0,0.0,1.0,0.0,Kabadougou,CI21,2022-2023,0.1469095483587702,District du Denguélé
TOUBA,EPP SANTA 2,0,1,CP2,1,0,0,0,0,0,0.0588235294117647,0.0588235294117647,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,0.5541053936481727,District du Woroba
DUEKOUE,EPP BOHOUSSOUKRO GUITROZON,0,0,CP2,1,0,0,0,0,0,0.7857142857142857,0.25,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,0.2303507786145684,District des Montagnes
TOUBA,EPP SANTA 2,0,1,CP1,0,0,0,0,0,0,0.7037037037037037,0.7037037037037037,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,0.5541053936481727,District du Woroba
TOUBA,EPP OUANINOU 3,0,1,CP2,1,0,0,0,0,0,0.3333333333333333,0.119047619047619,2023-03-21,93.67474,56.46367,122.94118,0.7303486937887417,0.2770944280176278,0.7534624476234011,0.4005863240116482,1.0,0.0,1.0,0.0,Bafing,CI04,2022-2023,0.4732988268102677,District du Woroba
DUEKOUE,EPP PERE THETE 1,0,1,CP1,0,0,0,0,0,0,1.0,0.0,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,1.754367011153415,District des Montagnes
DUEKOUE,EPP MUNICIPALITE 1,0,1,CP1,0,0,0,0,0,0,0.6666666666666666,0.1333333333333333,2023-03-21,173.99127,85.31004,235.12227,0.7009336445443499,0.2574791511091332,0.6702497853711005,0.4302682141702101,1.0,0.0,1.0,0.0,Guemon,CI16,2022-2023,1.301892776529657,District des Montagnes
SOUBRE,EPV GOZHEL GNOGBOYO,1,0,CP1,0,0,0,0,0,0,0.7758620689655172,0.4482758620689655,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.8161457977629809,District du Bas-Sassandra
SOUBRE,EPP WONSEALY (V2) 3,0,0,CP1,0,0,0,0,0,0,1.0,0.0714285714285714,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3331350959199586,District du Bas-Sassandra
SOUBRE,EPP BROU N'GUESSANKRO,0,0,CP2,1,0,0,0,0,0,0.625,0.5416666666666666,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3326488705673545,District du Bas-Sassandra
SOUBRE,EPP SOUBRE 4B,0,1,CP2,1,0,0,0,0,0,0.4210526315789473,0.0,2023-03-21,208.4129,81.08387,286.47742,0.726690190482451,0.2915583296427428,0.6428230423634195,0.2999320827424124,1.0,0.0,1.0,0.0,Nawa,CI26,2022-2023,0.3671530521195924,District du Bas-Sassandra
